Id,Action
1,0.7870782547258035
2,0.9983424769531617
3,0.9994911371189009
4,0.9961625585844528
5,0.9998203066710089
6,0.9995273545995552
7,0.9195506649462689
8,0.9999866349723284
9,0.9997817786365284
10,0.9971870848788411
11,0.9981984853842283
12,0.9921221238645263
13,0.9940551733700713
14,0.3428584390183624
15,0.9883259539449277
16,0.9988051272015475
17,0.4769409423382597
18,0.8195303235506446
19,0.9990777871737885
20,0.9993922654294284
21,0.9997692246745025
22,0.9851895705802339
23,0.9965360943223234
24,0.9917830324572885
25,0.9999524681287685
26,0.9733303080378402
27,0.9995505874355244
28,0.9984773725108536
29,0.998667415779668
30,0.9839834017271499
31,0.9996783345834543
32,0.9969963004466993
33,0.9999650582003188
34,0.9992747708538849
35,0.9998382155402611
36,0.9998263118805618
37,0.997182958751692
38,0.9997824108648948
39,0.9987182389386152
40,0.9884900838718378
41,0.5194091137772142
42,0.997545006764974
43,0.9978206767244335
44,0.999030407038546
45,0.9976192988277234
46,0.9962365012077785
47,0.9998524527471622
48,0.99879501805805
49,0.999876227795248
50,0.9988857316380969
51,0.936546881053448
52,0.999763105674302
53,0.9974358790635804
54,0.999701686463274
55,0.9994048355766304
56,0.9902342218553067
57,0.9981518520620206
58,0.9998571079837718
59,0.9997218415505601
60,0.9979331536226628
61,0.9989398833436972
62,0.9999540444262894
63,0.9989989881896182
64,0.9998112283429444
65,0.9997086927437038
66,0.9939468811878428
67,0.9889823611849553
68,0.9998790248597783
69,0.9993527437393607
70,0.45973230677177757
71,0.9982012472434287
72,0.9978365194332499
73,0.999454098497498
74,0.9999156926810722
75,0.9971416519020089
76,0.9992268767689005
77,0.9997839311411957
78,0.9955927872873939
79,0.610829660255745
80,0.9998435827543328
81,0.9996739335872807
82,0.9997111509421109
83,0.9985284807931383
84,0.9977249709458343
85,0.9904306244925124
86,0.9990872257328529
87,0.9881819507061548
88,0.9996528794367088
89,0.9988565842721917
90,0.9604127219776253
91,0.996714376314648
92,0.5677220156758117
93,0.9987657787610883
94,0.9986383040677334
95,0.9993649028966458
96,0.999401960586942
97,0.3681767062957377
98,0.9995550067867321
99,0.9993920007158025
100,0.9992288688157029
101,0.99479061192623075
102,0.8864649939269802
103,0.9995115309656969
104,0.9985411430910537
105,0.7394904003085012
106,0.9992749502005177
107,0.9997851460873347
108,0.9995142860225781
109,0.9996094179322998
110,0.9981582404424721
111,0.8934719727504488
112,0.9977628682421049
113,0.9905233774423289
114,0.9986431480052149
115,0.9997183913828248
116,0.997466419062285
117,0.929948115466499
118,0.9991628811304291
119,0.999492467518963
120,0.9982436682512763
121,0.9929412855022353
122,0.9988097569155902
123,0.9799263976256662
124,0.9991245620996577
125,0.9986797171958879
126,0.5633906011189665
127,0.9779556235468181
128,0.9732651475392893
129,0.9974737130912477
130,0.9994555398846862
131,0.9995844434008984
132,0.9997563291119135
133,0.9994953168249117
134,0.7743250453412728
135,0.9992875434965243
136,0.9996397521254957
137,0.9996867727787022
138,0.9910404317268203
139,0.9978279967700235
140,0.9999385779874916
141,0.9955581172607695
142,0.9998147536657186
143,0.9997070884689793
144,0.9977040672972716
145,0.9997814666385194
146,0.9827994031574566
147,0.6142341912820954
148,0.7165414007600621
149,0.99987060465268
150,0.9976579555945825
151,0.9993679965609442
152,0.8762361205844121
153,0.9997068821507104
154,0.9945175702933835
155,0.9990075677621966
156,0.9963710430587156
157,0.9964925256305338
158,0.9997387565711088
159,0.9950039260085417
160,0.9957432831274418
161,0.9922047596913741
162,0.999566169940487
163,0.99941919919062
164,0.9996368103155975
165,0.9995648268664705
166,0.9999804789545949
167,0.9634708195399764
168,0.9997034800752993
169,0.9989021247825162
170,0.999362254276566
171,0.9980409228183238
172,0.9968954021967404
173,0.9900106769462061
174,0.9990438385247025
175,0.996312199309976
176,0.9998481144965442
177,0.9826076740230747
178,0.998466452541576
179,0.9997843524388976
180,0.9747900944758471
181,0.7908533975421445
182,0.9991467766219507
183,0.6763846056025337
184,0.9992421646961831
185,0.9971153390601409
186,0.7444362607338294
187,0.9998285400340204
188,0.9924141832853458
189,0.4930849993636118
190,0.9995646836579019
191,0.9999360695972678
192,0.9881076574666451
193,0.9999475836591212
194,0.9996650484470273
195,0.996932077817163
196,0.9998799389618206
197,0.9983222615437197
198,0.9977948892647579
199,0.9988867271129449
200,0.7251234382172097
201,0.9997866999666382
202,0.998936457198303
203,0.991203754630306
204,0.9937207120940852
205,0.9996378734391578
206,0.9981018623447455
207,0.9998054953092159
208,0.9997046400086347
209,0.7346942167487742
210,0.9830178174193798
211,0.9753246434008861
212,0.985414576924614
213,0.9996031457687486
214,0.9990690680886735
215,0.9996404319439791
216,0.9897111183402503
217,0.9226293298607424
218,0.9978065119318372
219,0.9970873874715678
220,0.9659886784271038
221,0.17128237206166902
222,0.9998574056205658
223,0.9998383282203136
224,0.9997008236932274
225,0.9614315966721625
226,0.7996814002870904
227,0.9924086458382493
228,0.9999905285445121
229,0.9997699640762464
230,0.9984379832536607
231,0.999598628094112
232,0.9990710296561147
233,0.9946151876553019
234,0.22946480173558717
235,0.9960432677742816
236,0.9947339730188506
237,0.9700188787208543
238,0.9538790096458335
239,0.9639607638937087
240,0.9994761858290795
241,0.9977834821502495
242,0.7457253908035203
243,0.6369926811798782
244,0.9975530475384038
245,0.999877523596726
246,0.9999665257003406
247,0.9967383213785195
248,0.9968731481579978
249,0.9950380340104835
250,0.9996090916308759
251,0.9997714118184792
252,0.8889392923342998
253,0.9987817730650453
254,0.9994474256987769
255,0.999936058666053
256,0.9986523240972163
257,0.9995556508928822
258,0.9868321159751
259,0.8845701091220052
260,0.9997565876416875
261,0.9915802016928246
262,0.9957732041912272
263,0.9997129568410181
264,0.9990385981161832
265,0.9995948729481764
266,0.999746424017971
267,0.8332111527504786
268,0.9993276706344615
269,0.9797656203195995
270,0.9997703662900306
271,0.9986127142989336
272,0.9981523959076061
273,0.999371071205493
274,0.8973048671410396
275,0.9996152553778254
276,0.9635252330400128
277,0.9866132137482831
278,0.9994219137348321
279,0.9768560958341533
280,0.6320922022089036
281,0.9999584523834587
282,0.9999327860989844
283,0.375098808853736
284,0.9956370834551915
285,0.9994219930978373
286,0.9980190140626564
287,0.9996191036251563
288,0.9988010592641949
289,0.9999646404101715
290,0.9994196476850664
291,0.2971603847870069
292,0.953741061168139
293,0.9995785135336128
294,0.9942104953217356
295,0.9979768126990298
296,0.5756587946876575
297,0.39631365043765343
298,0.982247366294857
299,0.48338221311091106
300,0.9978403772175619
301,0.7437272784002903
302,0.9995749215894923
303,0.8446109838685553
304,0.9892324241010712
305,0.9853468189748056
306,0.9997041833585405
307,0.9908911568105914
308,0.99992243794017
309,0.9794945892954028
310,0.9988150205204054
311,0.99962770802855
312,0.9977465047425086
313,0.9996791665192641
314,0.9994829905140687
315,0.999975085224278
